occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
19-4091;Environmental science and protection technicians, including health;;         33370;       2.7;         20.76;         43180;           0.9;         12.42;         15.23;         19.34;         25.51;         31.05;         25830;         31680;         40230;         53070;         64580;;
19-4092;Forensic science technicians;;         11990;       2.2;         25.46;         52960;           0.9;         14.90;         18.54;         23.97;         30.73;         38.62;         30990;         38560;         49860;         63920;         80330;;
19-4093;Forest and conservation technicians;;         30850;       0.8;         16.98;         35320;           0.2;         10.84;         12.83;         15.39;         20.79;         24.91;         22540;         26700;         32000;         43250;         51810;;
19-4099;Life, physical, and social science technicians, all other;;         58070;       2.8;         20.63;         42910;           0.8;         10.92;         14.47;         19.25;         25.54;         32.36;         22720;         30090;         40050;         53120;         67310;;
21-0000;Community and social services occupations;major;       1861750;       0.4;         20.09;         41790;           0.3;         10.62;         13.73;         18.38;         24.85;         32.03;         22090;         28560;         38220;         51680;         66630;;
21-1011;Substance abuse and behavioral disorder counselors;;         79180;       2.3;         19.07;         39670;           1.3;         11.65;         14.14;         17.80;         22.74;         28.59;         24240;         29410;         37030;         47290;         59460;;
21-1012;Educational, vocational, and school counselors;;        243100;       0.9;         25.74;         53540;           0.6;         14.11;         18.63;         24.54;         31.42;         39.58;         29360;         38740;         51050;         65360;         82330;;
21-1013;Marriage and family therapists;;         24520;       3.2;         22.56;         46930;           1.2;         13.37;         16.75;         21.44;         27.08;         34.05;         27810;         34840;         44590;         56320;         70830;;
21-1014;Mental health counselors;;        104650;       1.8;         19.36;         40270;           0.7;         11.34;         13.91;         17.70;         23.36;         30.33;         23580;         28930;         36810;         48580;         63100;;
21-1015;Rehabilitation counselors;;        112700;       1.7;         16.64;         34600;           0.7;          9.69;         11.59;         14.87;         19.83;         27.19;         20150;         24110;         30930;         41240;         56550;;
21-1019;Counselors, all other;;         29980;       2.7;         20.31;         42240;           0.8;         11.59;         14.60;         19.20;         25.04;         30.85;         24120;         30360;         39930;         52080;         64160;;
21-1021;Child, family, and school social workers;;        274140;       0.8;         20.73;         43120;           0.8;         12.44;         14.92;         19.01;         25.04;         31.94;         25870;         31040;         39530;         52080;         66430;;
