occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
19-4091;Environmental science and protection technicians, including health;;         34790;       3.2;         19.36;         40260;           0.9;         11.35;         14.16;         18.31;         23.72;         29.18;         23600;         29450;         38090;         49340;         60700;;
19-4092;Forensic science technicians;;         12310;       3.5;         23.14;         48130;           1.5;         13.24;         16.65;         21.79;         28.07;         35.14;         27530;         34640;         45330;         58380;         73100;;
19-4093;Forest and conservation technicians;;         30580;       1.2;         16.24;         33780;           0.3;         10.79;         12.63;         14.84;         19.24;         23.74;         22450;         26270;         30880;         40030;         49380;;
19-4099;Life, physical, and social science technicians, all other;;         58080;       3.0;         19.65;         40870;           1.0;         10.52;         13.82;         18.23;         24.42;         30.80;         21890;         28740;         37920;         50790;         64060;;
21-0000;Community and social services occupations;major;       1749210;       0.4;         18.75;         39000;           0.3;          9.99;         12.91;         17.21;         23.21;         29.94;         20770;         26850;         35790;         48270;         62280;;
21-1011;Substance abuse and behavioral disorder counselors;;         75940;       1.9;         17.28;         35950;           0.6;         10.87;         13.14;         16.36;         20.50;         25.16;         22600;         27330;         34040;         42650;         52340;;
21-1012;Educational, vocational, and school counselors;;        226720;       1.1;         23.92;         49760;           0.7;         13.10;         17.37;         22.85;         29.32;         36.50;         27240;         36120;         47530;         60990;         75920;;
21-1013;Marriage and family therapists;;         21330;       4.8;         21.49;         44700;           2.3;         12.15;         15.84;         20.78;         26.03;         33.20;         25280;         32950;         43210;         54150;         69050;;
21-1014;Mental health counselors;;         91830;       2.2;         18.19;         37840;           0.8;         10.52;         12.87;         16.53;         21.93;         28.70;         21890;         26780;         34380;         45610;         59700;;
21-1015;Rehabilitation counselors;;        121380;       1.7;         15.80;         32870;           0.7;          9.26;         11.05;         14.04;         18.75;         25.56;         19260;         22980;         29200;         39000;         53170;;
21-1019;Counselors, all other;;         24260;       2.8;         19.37;         40280;           1.0;         10.52;         13.92;         18.37;         23.90;         29.14;         21880;         28950;         38210;         49700;         60600;;
21-1021;Child, family, and school social workers;;        262830;       0.9;         19.54;         40640;           0.8;         11.77;         14.23;         18.02;         23.59;         30.06;         24480;         29590;         37480;         49060;         62530;;
