"Priseljeni prebivalci, stari 15 ali veè let, po izobrazbi, državljanstvu, državi prejšnjega prebivališèa in spolu, Slovenija, letno"

"LETO";"DRŽAVA PREJŠNJEGA PREBIVALIŠÈA";"DRŽAVLJANSTVO";"SPOL";"IZOBRAZBA";Priseljeni prebivalci, stari 15 ali veè let
"2018";"....Bolgarija";"Tuji državljani";"Ženske";"Višješolska, visokošolska";16
"2018";"....Hrvaška";"Tuji državljani";"Moški";"Osnovnošolska ali manj";77
"2018";"....Hrvaška";"Tuji državljani";"Moški";"Srednješolska";422
"2018";"....Hrvaška";"Tuji državljani";"Moški";"Višješolska, visokošolska";107
"2018";"....Hrvaška";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";65
"2018";"....Hrvaška";"Tuji državljani";"Ženske";"Srednješolska";156
"2018";"....Hrvaška";"Tuji državljani";"Ženske";"Višješolska, visokošolska";110
"2018";"....Italija";"Tuji državljani";"Moški";"Osnovnošolska ali manj";50
"2018";"....Italija";"Tuji državljani";"Moški";"Srednješolska";202
"2018";"....Italija";"Tuji državljani";"Moški";"Višješolska, visokošolska";54
"2018";"....Italija";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";49
"2018";"....Italija";"Tuji državljani";"Ženske";"Srednješolska";62
"2018";"....Italija";"Tuji državljani";"Ženske";"Višješolska, visokošolska";33
"2018";"....Nemèija";"Tuji državljani";"Moški";"Osnovnošolska ali manj";30
"2018";"....Nemèija";"Tuji državljani";"Moški";"Srednješolska";98
"2018";"....Nemèija";"Tuji državljani";"Moški";"Višješolska, visokošolska";21
"2018";"....Nemèija";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";28
"2018";"....Nemèija";"Tuji državljani";"Ženske";"Srednješolska";21
"2018";"....Nemèija";"Tuji državljani";"Ženske";"Višješolska, visokošolska";10
"2018";"....Slovaška";"Tuji državljani";"Moški";"Osnovnošolska ali manj";6
"2018";"....Slovaška";"Tuji državljani";"Moški";"Srednješolska";17
"2018";"....Slovaška";"Tuji državljani";"Moški";"Višješolska, visokošolska";3
"2018";"....Slovaška";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";4
"2018";"....Slovaška";"Tuji državljani";"Ženske";"Srednješolska";12
"2018";"....Slovaška";"Tuji državljani";"Ženske";"Višješolska, visokošolska";9
"2018";"....Združeno kraljestvo";"Tuji državljani";"Moški";"Osnovnošolska ali manj";17
"2018";"....Združeno kraljestvo";"Tuji državljani";"Moški";"Srednješolska";33
"2018";"....Združeno kraljestvo";"Tuji državljani";"Moški";"Višješolska, visokošolska";23
"2018";"....Združeno kraljestvo";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";17
"2018";"....Združeno kraljestvo";"Tuji državljani";"Ženske";"Srednješolska";10
"2018";"....Združeno kraljestvo";"Tuji državljani";"Ženske";"Višješolska, visokošolska";9
"2018";"....ostale države èlanice EU";"Tuji državljani";"Moški";"Osnovnošolska ali manj";43
"2018";"....ostale države èlanice EU";"Tuji državljani";"Moški";"Srednješolska";140
"2018";"....ostale države èlanice EU";"Tuji državljani";"Moški";"Višješolska, visokošolska";67
"2018";"....ostale države èlanice EU";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";44
"2018";"....ostale države èlanice EU";"Tuji državljani";"Ženske";"Srednješolska";52
"2018";"....ostale države èlanice EU";"Tuji državljani";"Ženske";"Višješolska, visokošolska";66
"2018";"- Druge evropske države";"Tuji državljani";"Moški";"Osnovnošolska ali manj";88
"2018";"- Druge evropske države";"Tuji državljani";"Moški";"Srednješolska";126
"2018";"- Druge evropske države";"Tuji državljani";"Moški";"Višješolska, visokošolska";166
"2018";"- Druge evropske države";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";145
"2018";"- Druge evropske države";"Tuji državljani";"Ženske";"Srednješolska";96
"2018";"- Druge evropske države";"Tuji državljani";"Ženske";"Višješolska, visokošolska";141
"2018";"....Ruska federacija";"Tuji državljani";"Moški";"Osnovnošolska ali manj";37
"2018";"....Ruska federacija";"Tuji državljani";"Moški";"Srednješolska";52
"2018";"....Ruska federacija";"Tuji državljani";"Moški";"Višješolska, visokošolska";120
"2018";"....Ruska federacija";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";75
"2018";"....Ruska federacija";"Tuji državljani";"Ženske";"Srednješolska";46
"2018";"....Ruska federacija";"Tuji državljani";"Ženske";"Višješolska, visokošolska";95
"2018";"....Švica";"Tuji državljani";"Moški";"Osnovnošolska ali manj";1
"2018";"....Švica";"Tuji državljani";"Moški";"Srednješolska";7
"2018";"....Švica";"Tuji državljani";"Moški";"Višješolska, visokošolska";0
"2018";"....Švica";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";0
"2018";"....Švica";"Tuji državljani";"Ženske";"Srednješolska";2
"2018";"....Švica";"Tuji državljani";"Ženske";"Višješolska, visokošolska";1
"2018";"....Ukrajina";"Tuji državljani";"Moški";"Osnovnošolska ali manj";39
"2018";"....Ukrajina";"Tuji državljani";"Moški";"Srednješolska";56
"2018";"....Ukrajina";"Tuji državljani";"Moški";"Višješolska, visokošolska";34
"2018";"....Ukrajina";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";58
"2018";"....Ukrajina";"Tuji državljani";"Ženske";"Srednješolska";41
"2018";"....Ukrajina";"Tuji državljani";"Ženske";"Višješolska, visokošolska";35
"2018";"....ostale evropske države";"Tuji državljani";"Moški";"Osnovnošolska ali manj";11
"2018";"....ostale evropske države";"Tuji državljani";"Moški";"Srednješolska";11
"2018";"....ostale evropske države";"Tuji državljani";"Moški";"Višješolska, visokošolska";12
"2018";"....ostale evropske države";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";12
"2018";"....ostale evropske države";"Tuji državljani";"Ženske";"Srednješolska";7
"2018";"....ostale evropske države";"Tuji državljani";"Ženske";"Višješolska, visokošolska";10
"2018";"AFRIKA";"Tuji državljani";"Moški";"Osnovnošolska ali manj";47
"2018";"AFRIKA";"Tuji državljani";"Moški";"Srednješolska";36
"2018";"AFRIKA";"Tuji državljani";"Moški";"Višješolska, visokošolska";10
"2018";"AFRIKA";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";14
"2018";"AFRIKA";"Tuji državljani";"Ženske";"Srednješolska";10
"2018";"AFRIKA";"Tuji državljani";"Ženske";"Višješolska, visokošolska";7
"2018";"AZIJA";"Tuji državljani";"Moški";"Osnovnošolska ali manj";58
"2018";"AZIJA";"Tuji državljani";"Moški";"Srednješolska";110
"2018";"AZIJA";"Tuji državljani";"Moški";"Višješolska, visokošolska";84
"2018";"AZIJA";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";85
"2018";"AZIJA";"Tuji državljani";"Ženske";"Srednješolska";91
"2018";"AZIJA";"Tuji državljani";"Ženske";"Višješolska, visokošolska";68
"2018";"SEVERNA IN SREDNJA AMERIKA";"Tuji državljani";"Moški";"Osnovnošolska ali manj";11
"2018";"SEVERNA IN SREDNJA AMERIKA";"Tuji državljani";"Moški";"Srednješolska";28
"2018";"SEVERNA IN SREDNJA AMERIKA";"Tuji državljani";"Moški";"Višješolska, visokošolska";27
"2018";"SEVERNA IN SREDNJA AMERIKA";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";29
"2018";"SEVERNA IN SREDNJA AMERIKA";"Tuji državljani";"Ženske";"Srednješolska";23
"2018";"SEVERNA IN SREDNJA AMERIKA";"Tuji državljani";"Ženske";"Višješolska, visokošolska";20
"2018";"JUŽNA AMERIKA";"Tuji državljani";"Moški";"Osnovnošolska ali manj";7
"2018";"JUŽNA AMERIKA";"Tuji državljani";"Moški";"Srednješolska";8
"2018";"JUŽNA AMERIKA";"Tuji državljani";"Moški";"Višješolska, visokošolska";8
"2018";"JUŽNA AMERIKA";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";16
"2018";"JUŽNA AMERIKA";"Tuji državljani";"Ženske";"Srednješolska";7
"2018";"JUŽNA AMERIKA";"Tuji državljani";"Ženske";"Višješolska, visokošolska";11
"2018";"AVSTRALIJA IN OCEANIJA";"Tuji državljani";"Moški";"Osnovnošolska ali manj";4
"2018";"AVSTRALIJA IN OCEANIJA";"Tuji državljani";"Moški";"Srednješolska";7
"2018";"AVSTRALIJA IN OCEANIJA";"Tuji državljani";"Moški";"Višješolska, visokošolska";3
"2018";"AVSTRALIJA IN OCEANIJA";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";3
"2018";"AVSTRALIJA IN OCEANIJA";"Tuji državljani";"Ženske";"Srednješolska";1
"2018";"AVSTRALIJA IN OCEANIJA";"Tuji državljani";"Ženske";"Višješolska, visokošolska";1
"2019";"Država prejšnjega prebivališèa - SKUPAJ";"Tuji državljani";"Moški";"Osnovnošolska ali manj";5060
"2019";"Država prejšnjega prebivališèa - SKUPAJ";"Tuji državljani";"Moški";"Srednješolska";12953
"2019";"Država prejšnjega prebivališèa - SKUPAJ";"Tuji državljani";"Moški";"Višješolska, visokošolska";887
"2019";"Država prejšnjega prebivališèa - SKUPAJ";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";2181
"2019";"Država prejšnjega prebivališèa - SKUPAJ";"Tuji državljani";"Ženske";"Srednješolska";2717
"2019";"Država prejšnjega prebivališèa - SKUPAJ";"Tuji državljani";"Ženske";"Višješolska, visokošolska";1107
"2019";"EVROPA - SKUPAJ";"Tuji državljani";"Moški";"Osnovnošolska ali manj";4940
"2019";"EVROPA - SKUPAJ";"Tuji državljani";"Moški";"Srednješolska";12745
"2019";"EVROPA - SKUPAJ";"Tuji državljani";"Moški";"Višješolska, visokošolska";694
"2019";"EVROPA - SKUPAJ";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";2048
"2019";"EVROPA - SKUPAJ";"Tuji državljani";"Ženske";"Srednješolska";2601
"2019";"EVROPA - SKUPAJ";"Tuji državljani";"Ženske";"Višješolska, visokošolska";989
"2019";"- Države nastale na obmoèju nekdanje Jugoslavije - SKUPAJ";"Tuji državljani";"Moški";"Osnovnošolska ali manj";4457
"2019";"- Države nastale na obmoèju nekdanje Jugoslavije - SKUPAJ";"Tuji državljani";"Moški";"Srednješolska";11551
"2019";"- Države nastale na obmoèju nekdanje Jugoslavije - SKUPAJ";"Tuji državljani";"Moški";"Višješolska, visokošolska";275
"2019";"- Države nastale na obmoèju nekdanje Jugoslavije - SKUPAJ";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";1671
"2019";"- Države nastale na obmoèju nekdanje Jugoslavije - SKUPAJ";"Tuji državljani";"Ženske";"Srednješolska";2166
"2019";"- Države nastale na obmoèju nekdanje Jugoslavije - SKUPAJ";"Tuji državljani";"Ženske";"Višješolska, visokošolska";616
"2019";"....Bosna in Hercegovina";"Tuji državljani";"Moški";"Osnovnošolska ali manj";1644
"2019";"....Bosna in Hercegovina";"Tuji državljani";"Moški";"Srednješolska";7932
"2019";"....Bosna in Hercegovina";"Tuji državljani";"Moški";"Višješolska, visokošolska";111
"2019";"....Bosna in Hercegovina";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";1049
"2019";"....Bosna in Hercegovina";"Tuji državljani";"Ženske";"Srednješolska";1349
"2019";"....Bosna in Hercegovina";"Tuji državljani";"Ženske";"Višješolska, visokošolska";302
"2019";"....Èrna gora";"Tuji državljani";"Moški";"Osnovnošolska ali manj";14
"2019";"....Èrna gora";"Tuji državljani";"Moški";"Srednješolska";43
"2019";"....Èrna gora";"Tuji državljani";"Moški";"Višješolska, visokošolska";13
"2019";"....Èrna gora";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";6
"2019";"....Èrna gora";"Tuji državljani";"Ženske";"Srednješolska";24
"2019";"....Èrna gora";"Tuji državljani";"Ženske";"Višješolska, visokošolska";16
"2019";"....Kosovo";"Tuji državljani";"Moški";"Osnovnošolska ali manj";1745
"2019";"....Kosovo";"Tuji državljani";"Moški";"Srednješolska";835
"2019";"....Kosovo";"Tuji državljani";"Moški";"Višješolska, visokošolska";10
"2019";"....Kosovo";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";243
"2019";"....Kosovo";"Tuji državljani";"Ženske";"Srednješolska";210
"2019";"....Kosovo";"Tuji državljani";"Ženske";"Višješolska, visokošolska";71
"2019";"....Severna Makedonija";"Tuji državljani";"Moški";"Osnovnošolska ali manj";407
"2019";"....Severna Makedonija";"Tuji državljani";"Moški";"Srednješolska";531
"2019";"....Severna Makedonija";"Tuji državljani";"Moški";"Višješolska, visokošolska";44
"2019";"....Severna Makedonija";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";188
"2019";"....Severna Makedonija";"Tuji državljani";"Ženske";"Srednješolska";255
"2019";"....Severna Makedonija";"Tuji državljani";"Ženske";"Višješolska, visokošolska";89
"2019";"....Srbija";"Tuji državljani";"Moški";"Osnovnošolska ali manj";647
"2019";"....Srbija";"Tuji državljani";"Moški";"Srednješolska";2210
"2019";"....Srbija";"Tuji državljani";"Moški";"Višješolska, visokošolska";97
"2019";"....Srbija";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";185
"2019";"....Srbija";"Tuji državljani";"Ženske";"Srednješolska";328
"2019";"....Srbija";"Tuji državljani";"Ženske";"Višješolska, visokošolska";138
"2019";"Države EU - SKUPAJ";"Tuji državljani";"Moški";"Osnovnošolska ali manj";428
"2019";"Države EU - SKUPAJ";"Tuji državljani";"Moški";"Srednješolska";1082
"2019";"Države EU - SKUPAJ";"Tuji državljani";"Moški";"Višješolska, visokošolska";266
"2019";"Države EU - SKUPAJ";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";278
"2019";"Države EU - SKUPAJ";"Tuji državljani";"Ženske";"Srednješolska";334
"2019";"Države EU - SKUPAJ";"Tuji državljani";"Ženske";"Višješolska, visokošolska";233
"2019";"....Avstrija";"Tuji državljani";"Moški";"Osnovnošolska ali manj";6
"2019";"....Avstrija";"Tuji državljani";"Moški";"Srednješolska";22
"2019";"....Avstrija";"Tuji državljani";"Moški";"Višješolska, visokošolska";7
"2019";"....Avstrija";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";13
"2019";"....Avstrija";"Tuji državljani";"Ženske";"Srednješolska";9
"2019";"....Avstrija";"Tuji državljani";"Ženske";"Višješolska, visokošolska";5
"2019";"....Belgija";"Tuji državljani";"Moški";"Osnovnošolska ali manj";0
"2019";"....Belgija";"Tuji državljani";"Moški";"Srednješolska";9
"2019";"....Belgija";"Tuji državljani";"Moški";"Višješolska, visokošolska";6
"2019";"....Belgija";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";3
"2019";"....Belgija";"Tuji državljani";"Ženske";"Srednješolska";4
"2019";"....Belgija";"Tuji državljani";"Ženske";"Višješolska, visokošolska";3
"2019";"....Bolgarija";"Tuji državljani";"Moški";"Osnovnošolska ali manj";212
"2019";"....Bolgarija";"Tuji državljani";"Moški";"Srednješolska";153
"2019";"....Bolgarija";"Tuji državljani";"Moški";"Višješolska, visokošolska";11
"2019";"....Bolgarija";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";83
"2019";"....Bolgarija";"Tuji državljani";"Ženske";"Srednješolska";26
"2019";"....Bolgarija";"Tuji državljani";"Ženske";"Višješolska, visokošolska";14
"2019";"....Hrvaška";"Tuji državljani";"Moški";"Osnovnošolska ali manj";80
"2019";"....Hrvaška";"Tuji državljani";"Moški";"Srednješolska";486
"2019";"....Hrvaška";"Tuji državljani";"Moški";"Višješolska, visokošolska";74
"2019";"....Hrvaška";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";61
"2019";"....Hrvaška";"Tuji državljani";"Ženske";"Srednješolska";156
"2019";"....Hrvaška";"Tuji državljani";"Ženske";"Višješolska, visokošolska";91
"2019";"....Italija";"Tuji državljani";"Moški";"Osnovnošolska ali manj";52
"2019";"....Italija";"Tuji državljani";"Moški";"Srednješolska";165
"2019";"....Italija";"Tuji državljani";"Moški";"Višješolska, visokošolska";61
"2019";"....Italija";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";39
"2019";"....Italija";"Tuji državljani";"Ženske";"Srednješolska";47
"2019";"....Italija";"Tuji državljani";"Ženske";"Višješolska, visokošolska";26
"2019";"....Nemèija";"Tuji državljani";"Moški";"Osnovnošolska ali manj";21
"2019";"....Nemèija";"Tuji državljani";"Moški";"Srednješolska";74
"2019";"....Nemèija";"Tuji državljani";"Moški";"Višješolska, visokošolska";11
"2019";"....Nemèija";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";23
"2019";"....Nemèija";"Tuji državljani";"Ženske";"Srednješolska";11
"2019";"....Nemèija";"Tuji državljani";"Ženske";"Višješolska, visokošolska";8
"2019";"....Slovaška";"Tuji državljani";"Moški";"Osnovnošolska ali manj";5
"2019";"....Slovaška";"Tuji državljani";"Moški";"Srednješolska";13
"2019";"....Slovaška";"Tuji državljani";"Moški";"Višješolska, visokošolska";7
"2019";"....Slovaška";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";2
"2019";"....Slovaška";"Tuji državljani";"Ženske";"Srednješolska";19
"2019";"....Slovaška";"Tuji državljani";"Ženske";"Višješolska, visokošolska";8
"2019";"....Združeno kraljestvo";"Tuji državljani";"Moški";"Osnovnošolska ali manj";11
"2019";"....Združeno kraljestvo";"Tuji državljani";"Moški";"Srednješolska";34
"2019";"....Združeno kraljestvo";"Tuji državljani";"Moški";"Višješolska, visokošolska";21
"2019";"....Združeno kraljestvo";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";19
"2019";"....Združeno kraljestvo";"Tuji državljani";"Ženske";"Srednješolska";7
"2019";"....Združeno kraljestvo";"Tuji državljani";"Ženske";"Višješolska, visokošolska";13
"2019";"....ostale države èlanice EU";"Tuji državljani";"Moški";"Osnovnošolska ali manj";41
"2019";"....ostale države èlanice EU";"Tuji državljani";"Moški";"Srednješolska";126
"2019";"....ostale države èlanice EU";"Tuji državljani";"Moški";"Višješolska, visokošolska";68
"2019";"....ostale države èlanice EU";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";35
"2019";"....ostale države èlanice EU";"Tuji državljani";"Ženske";"Srednješolska";55
"2019";"....ostale države èlanice EU";"Tuji državljani";"Ženske";"Višješolska, visokošolska";65
"2019";"- Druge evropske države";"Tuji državljani";"Moški";"Osnovnošolska ali manj";55
"2019";"- Druge evropske države";"Tuji državljani";"Moški";"Srednješolska";112
"2019";"- Druge evropske države";"Tuji državljani";"Moški";"Višješolska, visokošolska";153
"2019";"- Druge evropske države";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";99
"2019";"- Druge evropske države";"Tuji državljani";"Ženske";"Srednješolska";101
"2019";"- Druge evropske države";"Tuji državljani";"Ženske";"Višješolska, visokošolska";140
"2019";"....Ruska federacija";"Tuji državljani";"Moški";"Osnovnošolska ali manj";13
"2019";"....Ruska federacija";"Tuji državljani";"Moški";"Srednješolska";37
"2019";"....Ruska federacija";"Tuji državljani";"Moški";"Višješolska, visokošolska";102
"2019";"....Ruska federacija";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";51
"2019";"....Ruska federacija";"Tuji državljani";"Ženske";"Srednješolska";49
"2019";"....Ruska federacija";"Tuji državljani";"Ženske";"Višješolska, visokošolska";99
"2019";"....Švica";"Tuji državljani";"Moški";"Osnovnošolska ali manj";3
"2019";"....Švica";"Tuji državljani";"Moški";"Srednješolska";6
"2019";"....Švica";"Tuji državljani";"Moški";"Višješolska, visokošolska";3
"2019";"....Švica";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";5
"2019";"....Švica";"Tuji državljani";"Ženske";"Srednješolska";4
"2019";"....Švica";"Tuji državljani";"Ženske";"Višješolska, visokošolska";0
"2019";"....Ukrajina";"Tuji državljani";"Moški";"Osnovnošolska ali manj";23
"2019";"....Ukrajina";"Tuji državljani";"Moški";"Srednješolska";47
"2019";"....Ukrajina";"Tuji državljani";"Moški";"Višješolska, visokošolska";43
"2019";"....Ukrajina";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";32
"2019";"....Ukrajina";"Tuji državljani";"Ženske";"Srednješolska";37
"2019";"....Ukrajina";"Tuji državljani";"Ženske";"Višješolska, visokošolska";37
"2019";"....ostale evropske države";"Tuji državljani";"Moški";"Osnovnošolska ali manj";16
"2019";"....ostale evropske države";"Tuji državljani";"Moški";"Srednješolska";22
"2019";"....ostale evropske države";"Tuji državljani";"Moški";"Višješolska, visokošolska";5
"2019";"....ostale evropske države";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";11
"2019";"....ostale evropske države";"Tuji državljani";"Ženske";"Srednješolska";11
"2019";"....ostale evropske države";"Tuji državljani";"Ženske";"Višješolska, visokošolska";4
"2019";"AFRIKA";"Tuji državljani";"Moški";"Osnovnošolska ali manj";27
"2019";"AFRIKA";"Tuji državljani";"Moški";"Srednješolska";28
"2019";"AFRIKA";"Tuji državljani";"Moški";"Višješolska, visokošolska";15
"2019";"AFRIKA";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";10
"2019";"AFRIKA";"Tuji državljani";"Ženske";"Srednješolska";4
"2019";"AFRIKA";"Tuji državljani";"Ženske";"Višješolska, visokošolska";9
"2019";"AZIJA";"Tuji državljani";"Moški";"Osnovnošolska ali manj";73
"2019";"AZIJA";"Tuji državljani";"Moški";"Srednješolska";130
"2019";"AZIJA";"Tuji državljani";"Moški";"Višješolska, visokošolska";137
"2019";"AZIJA";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";83
"2019";"AZIJA";"Tuji državljani";"Ženske";"Srednješolska";86
"2019";"AZIJA";"Tuji državljani";"Ženske";"Višješolska, visokošolska";78
"2019";"SEVERNA IN SREDNJA AMERIKA";"Tuji državljani";"Moški";"Osnovnošolska ali manj";10
"2019";"SEVERNA IN SREDNJA AMERIKA";"Tuji državljani";"Moški";"Srednješolska";29
"2019";"SEVERNA IN SREDNJA AMERIKA";"Tuji državljani";"Moški";"Višješolska, visokošolska";24
"2019";"SEVERNA IN SREDNJA AMERIKA";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";25
"2019";"SEVERNA IN SREDNJA AMERIKA";"Tuji državljani";"Ženske";"Srednješolska";17
"2019";"SEVERNA IN SREDNJA AMERIKA";"Tuji državljani";"Ženske";"Višješolska, visokošolska";22
"2019";"JUŽNA AMERIKA";"Tuji državljani";"Moški";"Osnovnošolska ali manj";5
"2019";"JUŽNA AMERIKA";"Tuji državljani";"Moški";"Srednješolska";16
"2019";"JUŽNA AMERIKA";"Tuji državljani";"Moški";"Višješolska, visokošolska";12
"2019";"JUŽNA AMERIKA";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";14
"2019";"JUŽNA AMERIKA";"Tuji državljani";"Ženske";"Srednješolska";7
"2019";"JUŽNA AMERIKA";"Tuji državljani";"Ženske";"Višješolska, visokošolska";7
"2019";"AVSTRALIJA IN OCEANIJA";"Tuji državljani";"Moški";"Osnovnošolska ali manj";5
"2019";"AVSTRALIJA IN OCEANIJA";"Tuji državljani";"Moški";"Srednješolska";5
"2019";"AVSTRALIJA IN OCEANIJA";"Tuji državljani";"Moški";"Višješolska, visokošolska";5
"2019";"AVSTRALIJA IN OCEANIJA";"Tuji državljani";"Ženske";"Osnovnošolska ali manj";1
"2019";"AVSTRALIJA IN OCEANIJA";"Tuji državljani";"Ženske";"Srednješolska";2
"2019";"AVSTRALIJA IN OCEANIJA";"Tuji državljani";"Ženske";"Višješolska, visokošolska";2
