occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
19-4091;Environmental science and protection technicians, including health;;         33950;       2.9;         20.28;         42190;           0.9;         12.06;         14.73;         18.93;         25.13;         30.61;         25090;         30630;         39370;         52280;         63670;;
19-4092;Forensic science technicians;;         12030;       2.9;         24.19;         50310;           0.9;         14.03;         17.58;         22.92;         29.43;         36.75;         29170;         36560;         47680;         61210;         76440;;
19-4093;Forest and conservation technicians;;         26900;       1.2;         17.20;         35770;           0.3;         11.28;         13.24;         16.12;         20.70;         24.54;         23460;         27530;         33520;         43050;         51040;;
19-4099;Life, physical, and social science technicians, all other;;         59910;       2.7;         19.82;         41230;           0.9;         10.61;         14.01;         18.33;         24.26;         31.14;         22060;         29150;         38130;         50460;         64770;;
21-0000;Community and social services occupations;major;       1793040;       0.4;         19.49;         40540;           0.3;         10.38;         13.36;         17.87;         24.12;         31.09;         21590;         27800;         37170;         50160;         64670;;
21-1011;Substance abuse and behavioral disorder counselors;;         76830;       2.1;         18.19;         37830;           0.6;         11.43;         13.69;         17.10;         21.64;         26.75;         23780;         28480;         35580;         45010;         55650;;
21-1012;Educational, vocational, and school counselors;;        232260;       1.0;         24.85;         51690;           0.6;         13.67;         18.12;         23.77;         30.52;         38.05;         28430;         37690;         49450;         63470;         79150;;
21-1013;Marriage and family therapists;;         23340;       4.8;         21.78;         45310;           1.8;         12.54;         16.19;         20.96;         25.99;         32.81;         26080;         33680;         43600;         54050;         68240;;
21-1014;Mental health counselors;;         95970;       1.9;         18.97;         39450;           0.8;         11.01;         13.51;         17.31;         22.83;         29.79;         22900;         28090;         36000;         47490;         61960;;
21-1015;Rehabilitation counselors;;        123890;       1.7;         16.03;         33350;           0.9;          9.43;         11.14;         14.25;         19.06;         25.76;         19610;         23160;         29630;         39650;         53580;;
21-1019;Counselors, all other;;         28900;       2.9;         19.57;         40710;           0.9;         10.83;         14.09;         18.60;         24.30;         29.90;         22540;         29300;         38680;         50540;         62180;;
21-1021;Child, family, and school social workers;;        265090;       0.9;         20.15;         41920;           0.8;         12.10;         14.54;         18.57;         24.29;         31.06;         25160;         30250;         38620;         50530;         64610;;
